datetime,open,high,low,close
2021-01-26,1.2138,1.21765,1.21075,1.216
2021-01-25,1.2168,1.2184,1.21155,1.2137
2021-01-22,1.2164,1.21905,1.2151,1.2167
2021-01-21,1.2106,1.21745,1.21025,1.2162
2021-01-20,1.21275,1.21585,1.20765,1.2104
2021-01-19,1.2078,1.21455,1.20735,1.2128
2021-01-18,1.2085,1.2091,1.20535,1.2076
2021-01-15,1.21545,1.21635,1.2074,1.2078
2021-01-14,1.21575,1.21795,1.21105,1.2156
2021-01-13,1.2208,1.22235,1.21395,1.2157
2021-01-12,1.2152,1.22105,1.21365,1.2207
2021-01-11,1.2217,1.2227,1.21315,1.2149
2021-01-08,1.2273,1.22845,1.21915,1.2218
2021-01-07,1.23265,1.2346,1.22445,1.227
2021-01-06,1.2296,1.235,1.22655,1.2325
2021-01-05,1.2247,1.2307,1.22455,1.2294
2021-01-04,1.2231,1.231,1.2223,1.2248
2021-01-01,1.2216,1.22165,1.221,1.2212
2020-12-31,1.2298,1.231,1.2209,1.2213
2020-12-30,1.2248,1.23105,1.22455,1.2295
2020-12-29,1.2217,1.22755,1.22075,1.2247
2020-12-28,1.2202,1.2251,1.21805,1.2214
2020-12-25,1.21865,1.2212,1.2165,1.2204
2020-12-24,1.2188,1.22165,1.21765,1.2186
2020-12-23,1.2163,1.22215,1.21535,1.2185
2020-12-22,1.2244,1.22575,1.21515,1.2161
2020-12-21,1.2242,1.22535,1.21295,1.2242
2020-12-18,1.2268,1.2273,1.2225,1.2255
2020-12-17,1.21995,1.2274,1.21905,1.2266
2020-12-16,1.2152,1.22125,1.21245,1.2197
2020-12-15,1.21435,1.21705,1.21215,1.2151
2020-12-14,1.2131,1.21775,1.21155,1.2143
2020-12-11,1.2137,1.21635,1.21045,1.2111
2020-12-10,1.20825,1.21595,1.20745,1.2136
2020-12-09,1.2103,1.21485,1.20585,1.2081
2020-12-08,1.2109,1.21345,1.2095,1.2101
2020-12-07,1.21285,1.2167,1.2078,1.2108
2020-12-04,1.2142,1.21785,1.211,1.212
2020-12-03,1.2115,1.21765,1.21005,1.214
2020-12-02,1.207,1.21195,1.20395,1.2115
2020-12-01,1.1928,1.20775,1.1926,1.207
2020-11-30,1.19575,1.20045,1.19235,1.1928
2020-11-27,1.1914,1.1965,1.1907,1.1962
2020-11-26,1.1916,1.19415,1.18845,1.1913
2020-11-25,1.1891,1.19305,1.18815,1.1913
2020-11-24,1.1842,1.18965,1.18365,1.1888
2020-11-23,1.1853,1.19065,1.18,1.184
2020-11-20,1.1875,1.18915,1.18495,1.1853
2020-11-19,1.18535,1.1883,1.1816,1.1873
2020-11-18,1.1863,1.18925,1.18485,1.1852
2020-11-17,1.1852,1.18945,1.18425,1.1861
2020-11-16,1.1829,1.18695,1.18135,1.1853
2020-11-13,1.1805,1.1838,1.17985,1.1832
2020-11-12,1.1777,1.18235,1.1758,1.1804
2020-11-11,1.181,1.18345,1.1745,1.1777
2020-11-10,1.18125,1.1844,1.17795,1.1814
2020-11-09,1.18815,1.19205,1.17945,1.1813
2020-11-06,1.18265,1.18915,1.17945,1.1872
2020-11-05,1.1725,1.18605,1.17105,1.1821
2020-11-04,1.1715,1.177,1.16035,1.1722
2020-11-03,1.16405,1.17405,1.16335,1.1711
2020-11-02,1.1658,1.1658,1.1622,1.164
2020-10-30,1.1674,1.1705,1.16395,1.1647
2020-10-29,1.17465,1.17595,1.16495,1.1674
2020-10-28,1.17955,1.17985,1.17175,1.1744
2020-10-27,1.181,1.18395,1.17925,1.1795
2020-10-26,1.1858,1.1861,1.18025,1.1808
2020-10-23,1.1819,1.18655,1.17865,1.1859
2020-10-22,1.1862,1.18675,1.18115,1.1816
2020-10-21,1.1822,1.18815,1.1821,1.1861
2020-10-20,1.17695,1.18415,1.17595,1.1821
2020-10-19,1.17215,1.17945,1.17025,1.1766
2020-10-16,1.1708,1.17465,1.16935,1.1718
2020-10-15,1.17475,1.17595,1.1688,1.1706
2020-10-14,1.17455,1.17715,1.17195,1.1746
2020-10-13,1.1813,1.1817,1.17305,1.1744
2020-10-12,1.18195,1.18275,1.1786,1.1813
2020-10-09,1.1759,1.18325,1.17525,1.1824
2020-10-08,1.1762,1.17825,1.17325,1.1758
2020-10-07,1.1735,1.1783,1.17245,1.176
2020-10-06,1.1782,1.18085,1.17315,1.1734
2020-10-05,1.1716,1.17985,1.17065,1.1781
2020-10-02,1.1748,1.1751,1.16955,1.1713
2020-10-01,1.17195,1.17705,1.17165,1.1747
2020-09-30,1.17425,1.1756,1.16845,1.1718
2020-09-29,1.1666,1.17465,1.16605,1.1742
2020-09-28,1.1638,1.1679,1.16145,1.1664
2020-09-25,1.16705,1.16855,1.1612,1.163
2020-09-24,1.16605,1.16885,1.1626,1.1672
2020-09-23,1.17075,1.17195,1.16505,1.1659
2020-09-22,1.17705,1.17745,1.16915,1.1706
2020-09-21,1.1848,1.18725,1.1731,1.1769
2020-09-18,1.18485,1.1871,1.18265,1.1837
2020-09-17,1.1816,1.1854,1.17365,1.1847
2020-09-16,1.185,1.18835,1.1787,1.1814
2020-09-15,1.1865,1.19005,1.1839,1.1845
2020-09-14,1.184,1.18885,1.18295,1.1868
2020-09-11,1.1814,1.18755,1.18125,1.1845
2020-09-10,1.1801,1.19175,1.18,1.1813
2020-09-09,1.1777,1.18345,1.17525,1.1802
2020-09-08,1.1817,1.18285,1.1765,1.1779
2020-09-07,1.1833,1.18495,1.18115,1.1817
2020-09-04,1.185,1.18655,1.17805,1.1838
2020-09-03,1.1852,1.18655,1.17885,1.1849
2020-09-02,1.1911,1.19305,1.18215,1.1853
2020-09-01,1.1936,1.20125,1.19005,1.191
2020-08-31,1.1899,1.19665,1.18835,1.1936
2020-08-28,1.1822,1.19205,1.18105,1.1903
2020-08-27,1.1831,1.19015,1.1762,1.1821
2020-08-26,1.18345,1.1841,1.17715,1.1829
2020-08-25,1.1793,1.1845,1.1783,1.1833
2020-08-24,1.1787,1.18505,1.17835,1.1787
2020-08-21,1.186,1.18835,1.1754,1.1795
2020-08-20,1.1839,1.18695,1.18015,1.1859
2020-08-19,1.1931,1.19535,1.18295,1.1836
2020-08-18,1.18705,1.19665,1.1865,1.1929
2020-08-17,1.184,1.18815,1.18285,1.1869
2020-08-14,1.1815,1.18515,1.17825,1.1841
2020-08-13,1.1786,1.1865,1.17805,1.1812
2020-08-12,1.174,1.18155,1.17105,1.1782
2020-08-11,1.17375,1.1808,1.1722,1.1739
2020-08-10,1.1788,1.18025,1.17355,1.1736
2020-08-07,1.1877,1.18845,1.1755,1.1786
2020-08-06,1.1863,1.19165,1.18175,1.1875
2020-08-05,1.1802,1.1906,1.17925,1.1861
2020-08-04,1.1765,1.1807,1.17205,1.18
2020-08-03,1.1783,1.17975,1.1696,1.1761
2020-07-31,1.1846,1.19095,1.176,1.1774
2020-07-30,1.1788,1.1849,1.17305,1.1846
2020-07-29,1.1718,1.1807,1.17135,1.179
2020-07-28,1.1753,1.17745,1.16985,1.1714
2020-07-27,1.16465,1.1782,1.1637,1.1751
2020-07-24,1.1597,1.16595,1.15805,1.1654
2020-07-23,1.1575,1.16275,1.15395,1.1594
2020-07-22,1.15275,1.16015,1.15065,1.1568
2020-07-21,1.14475,1.15405,1.14225,1.1526
2020-07-20,1.141,1.14685,1.14015,1.1444
2020-07-17,1.1384,1.14445,1.1377,1.1426
2020-07-16,1.1411,1.1443,1.137,1.1383
2020-07-15,1.14,1.14525,1.13905,1.141
2020-07-14,1.1343,1.14095,1.13245,1.1396
2020-07-13,1.12995,1.13755,1.1297,1.134
2020-07-10,1.1285,1.13255,1.12545,1.1298
2020-07-09,1.1329,1.13715,1.12795,1.1281
2020-07-08,1.1273,1.13525,1.1262,1.1329
2020-07-07,1.1308,1.13335,1.12585,1.127
2020-07-06,1.1242,1.13465,1.124,1.1308
2020-07-03,1.1239,1.1254,1.12185,1.1248
2020-07-02,1.1252,1.13035,1.12225,1.1238
2020-07-01,1.12325,1.12755,1.11845,1.125
2020-06-30,1.12415,1.12625,1.11905,1.1231
2020-06-29,1.1227,1.1289,1.12165,1.124
2020-06-26,1.1218,1.12405,1.11945,1.1217
2020-06-25,1.12515,1.1261,1.119,1.1217
2020-06-24,1.13085,1.13265,1.1248,1.125
2020-06-23,1.12595,1.135,1.12325,1.1306
2020-06-22,1.1185,1.12705,1.1168,1.1258
2020-06-19,1.1205,1.1255,1.1168,1.1175
2020-06-18,1.1244,1.12635,1.11855,1.1202
2020-06-17,1.12645,1.1295,1.12065,1.1243
2020-06-16,1.1325,1.13535,1.12275,1.1263
2020-06-15,1.12455,1.1334,1.1226,1.1322
2020-06-12,1.1299,1.1341,1.1212,1.1254
2020-06-11,1.13735,1.1404,1.12875,1.1297
2020-06-10,1.134,1.1423,1.13225,1.1369
2020-06-09,1.1297,1.13655,1.12405,1.134
2020-06-08,1.1289,1.13205,1.12675,1.1292
2020-06-05,1.13375,1.13845,1.1278,1.1284
2020-06-04,1.1234,1.13625,1.11945,1.1336
2020-06-03,1.1172,1.12575,1.11665,1.1232
2020-06-02,1.1137,1.11965,1.11145,1.1169
2020-06-01,1.10965,1.11545,1.10955,1.1134
2020-05-29,1.10775,1.1146,1.10695,1.1098
2020-05-28,1.10045,1.1094,1.0991,1.1076
2020-05-27,1.0983,1.10315,1.09335,1.1003
2020-05-26,1.08995,1.09965,1.08915,1.098
2020-05-25,1.09025,1.09155,1.087,1.0899
2020-05-22,1.09495,1.09605,1.0885,1.09
2020-05-21,1.09795,1.10095,1.09365,1.0949
2020-05-20,1.0928,1.1,1.09175,1.0977
2020-05-19,1.0913,1.09775,1.09015,1.0921
2020-05-18,1.0816,1.09275,1.07995,1.0912
2020-05-15,1.0805,1.0851,1.07885,1.0815
2020-05-14,1.08185,1.08255,1.07745,1.0804
2020-05-13,1.0848,1.0897,1.0811,1.0816
2020-05-12,1.0807,1.08855,1.0784,1.0846
2020-05-11,1.0838,1.0851,1.08005,1.0806
2020-05-08,1.0833,1.08765,1.08145,1.084
2020-05-07,1.0795,1.0835,1.0766,1.0832
2020-05-06,1.08365,1.08485,1.07815,1.0794
2020-05-05,1.0907,1.09265,1.08255,1.0838
2020-05-04,1.09805,1.09805,1.0895,1.0906
2020-05-01,1.0956,1.10185,1.0934,1.0983
2020-04-30,1.0872,1.0973,1.08325,1.0955
2020-04-29,1.08195,1.08865,1.08175,1.0873
2020-04-28,1.08295,1.08895,1.08095,1.0818
2020-04-27,1.0809,1.08625,1.0808,1.0828
2020-04-24,1.0778,1.08305,1.07265,1.082
2020-04-23,1.08235,1.08475,1.07555,1.0776
2020-04-22,1.0857,1.08865,1.0802,1.0822
2020-04-21,1.0862,1.08815,1.08155,1.0856
2020-04-20,1.08745,1.08975,1.08405,1.0862
2020-04-17,1.0835,1.08935,1.08115,1.0876
2020-04-16,1.09105,1.09135,1.08165,1.0835
2020-04-15,1.09805,1.09915,1.08565,1.0907
2020-04-14,1.0914,1.0988,1.0904,1.0979
2020-04-13,1.09415,1.09685,1.0892,1.0913
2020-04-10,1.093,1.09525,1.09185,1.0935
2020-04-09,1.0857,1.09525,1.08405,1.0927
2020-04-08,1.0891,1.09035,1.08295,1.0856
2020-04-07,1.0793,1.09255,1.07835,1.0889
2020-04-06,1.08135,1.08355,1.07675,1.0791
2020-04-03,1.0858,1.08655,1.07725,1.0808
2020-04-02,1.0964,1.09695,1.08205,1.0856
